body,body_attempts,clinch,clinch_attempts,date,distance,distance_attempts,fight_id,ground,ground_attempts,head,head_attempts,kd,leg,leg_attempts,location,method,name,pass,referee,reversals,round,sig_attempts,sig_strikes,strike_attempts,strikes,sub_attempts,takedowns,td_attempts,title,win/loss
3,5,5,5,"April 15, 2017",9,28,200,33,39,42,63,1,2,4,"Kansas City, Missouri, USA",Submission,Rose Namajunas,3,Keith Peterson,1,2,72,47,86,56,1,1,1,UFC Fight Night: Johnson vs. Reis,W
4,5,2,2,"April 15, 2017",19,30,200,1,1,5,14,0,13,14,"Kansas City, Missouri, USA",Submission,Michelle Waterson,0,Keith Peterson,0,2,33,22,44,31,0,1,1,UFC Fight Night: Johnson vs. Reis,L
3,5,3,4,"April 15, 2017",6,32,201,0,0,6,31,0,0,0,"Kansas City, Missouri, USA",KO/TKO,Jacare Souza,1,Mario Yamasaki,0,2,36,9,40,13,0,1,3,UFC Fight Night: Johnson vs. Reis,L
7,12,1,4,"April 15, 2017",40,85,201,14,21,47,97,1,1,1,"Kansas City, Missouri, USA",KO/TKO,Robert Whittaker,0,Mario Yamasaki,0,2,110,55,112,57,0,0,0,UFC Fight Night: Johnson vs. Reis,W
7,10,3,6,"April 15, 2017",53,201,202,0,0,28,168,0,21,29,"Kansas City, Missouri, USA",Decision,Jeremy Stephens,0,Mike England,0,3,207,56,224,73,0,0,1,UFC Fight Night: Johnson vs. Reis,L
3,5,1,3,"April 15, 2017",66,110,202,3,3,39,78,0,28,33,"Kansas City, Missouri, USA",Decision,Renato Moicano,1,Mike England,0,3,116,70,123,76,0,2,5,UFC Fight Night: Johnson vs. Reis,W
29,34,17,25,"April 15, 2017",105,157,203,0,0,77,132,0,16,16,"Kansas City, Missouri, USA",Decision,Alexander Volkov,0,Dan Miragliotta,0,3,182,122,185,125,0,0,0,UFC Fight Night: Johnson vs. Reis,W
9,9,6,7,"April 15, 2017",25,58,203,1,2,18,52,0,5,6,"Kansas City, Missouri, USA",Decision,Roy Nelson,2,Dan Miragliotta,0,3,67,32,75,40,0,1,8,UFC Fight Night: Johnson vs. Reis,L
11,14,15,24,"April 15, 2017",21,48,204,1,1,20,53,0,6,6,"Kansas City, Missouri, USA",KO/TKO,Patrick Williams,0,Keith Peterson,0,2,73,37,80,42,0,2,4,UFC Fight Night: Johnson vs. Reis,L
14,15,17,20,"April 15, 2017",18,26,204,1,3,16,28,2,6,6,"Kansas City, Missouri, USA",KO/TKO,Tom Duquesnoy,0,Keith Peterson,0,2,49,36,49,36,0,0,0,UFC Fight Night: Johnson vs. Reis,W
27,33,15,19,"April 15, 2017",60,124,205,0,0,14,71,0,34,39,"Kansas City, Missouri, USA",Decision,Bobby Green,0,Mario Yamasaki,0,3,143,75,176,104,0,0,6,UFC Fight Night: Johnson vs. Reis,L
28,41,5,8,"April 15, 2017",69,180,205,1,1,43,140,0,4,8,"Kansas City, Missouri, USA",Decision,Rashid Magomedov,0,Mario Yamasaki,0,3,189,75,202,88,0,0,1,UFC Fight Night: Johnson vs. Reis,W
4,6,3,7,"April 15, 2017",27,74,206,11,16,35,89,0,2,2,"Kansas City, Missouri, USA",Decision,Louis Smolka,5,Mike England,4,3,97,41,105,47,2,1,4,UFC Fight Night: Johnson vs. Reis,L
15,18,12,18,"April 15, 2017",30,55,206,15,18,34,64,0,8,9,"Kansas City, Missouri, USA",Decision,Tim Elliott,14,Mike England,3,3,91,57,136,98,1,12,14,UFC Fight Night: Johnson vs. Reis,W
46,55,10,12,"April 15, 2017",53,117,207,20,32,28,90,0,9,16,"Kansas City, Missouri, USA",Decision,Aljamain Sterling,0,Mario Yamasaki,0,3,161,83,246,162,0,2,6,UFC Fight Night: Johnson vs. Reis,W
7,11,4,4,"April 15, 2017",24,84,207,2,3,16,73,1,7,7,"Kansas City, Missouri, USA",Decision,Augusto Mendes,0,Mario Yamasaki,1,3,91,30,145,76,0,0,3,UFC Fight Night: Johnson vs. Reis,L
17,19,11,15,"April 15, 2017",20,50,208,37,40,42,76,0,9,10,"Kansas City, Missouri, USA",Decision,Devin Clark,6,Dan Miragliotta,0,3,105,68,207,159,0,4,7,UFC Fight Night: Johnson vs. Reis,W
11,15,20,28,"April 15, 2017",15,43,208,1,1,17,48,0,8,9,"Kansas City, Missouri, USA",Decision,Jake Collier,0,Dan Miragliotta,0,3,72,36,91,52,1,0,2,UFC Fight Night: Johnson vs. Reis,L
12,12,8,9,"April 15, 2017",35,85,209,6,6,33,84,1,4,4,"Kansas City, Missouri, USA",KO/TKO,Anthony Smith,1,Keith Peterson,1,3,100,49,111,58,0,0,1,UFC Fight Night: Johnson vs. Reis,W
7,12,3,5,"April 15, 2017",36,75,209,24,24,48,84,0,8,8,"Kansas City, Missouri, USA",KO/TKO,Andrew Sanchez,3,Keith Peterson,0,3,104,63,151,104,0,4,10,UFC Fight Night: Johnson vs. Reis,L
2,3,2,2,"April 15, 2017",21,68,210,2,2,20,66,0,3,3,"Kansas City, Missouri, USA",Submission,Zak Cummings,0,Mike England,0,1,72,25,72,25,2,0,0,UFC Fight Night: Johnson vs. Reis,W
7,8,1,1,"April 15, 2017",22,40,210,0,0,13,29,0,3,4,"Kansas City, Missouri, USA",Submission,Nathan Coy,0,Mike England,0,1,41,23,41,23,0,1,1,UFC Fight Night: Johnson vs. Reis,L
17,22,16,21,"April 15, 2017",52,168,211,0,0,20,132,0,31,35,"Kansas City, Missouri, USA",Decision,Ashlee Evans-Smith,0,Keith Peterson,0,3,189,68,228,100,0,0,5,UFC Fight Night: Johnson vs. Reis,L
11,13,13,17,"April 15, 2017",57,217,211,1,1,56,218,0,4,4,"Kansas City, Missouri, USA",Decision,Ketlen Vieira,1,Keith Peterson,0,3,235,71,256,89,0,1,5,UFC Fight Night: Johnson vs. Reis,W
4,4,21,22,"April 08, 2017",1,5,212,14,14,29,34,0,3,3,"Buffalo, New York, USA",Submission,Daniel Cormier,1,John McCarthy,0,2,41,36,97,85,1,1,2,UFC 210: Cormier vs. Johnson 2,W
8,10,10,11,"April 08, 2017",12,25,212,0,0,6,18,0,8,8,"Buffalo, New York, USA",Submission,Anthony Johnson,0,John McCarthy,0,2,36,22,36,22,0,1,3,UFC 210: Cormier vs. Johnson 2,L
3,3,0,0,"April 08, 2017",13,28,213,0,1,9,25,0,1,1,"Buffalo, New York, USA",KO/TKO,Chris Weidman,2,Dan Miragliotta,0,2,29,13,34,18,1,4,6,UFC 210: Cormier vs. Johnson 2,L
5,6,15,20,"April 08, 2017",32,71,213,2,2,34,76,0,10,11,"Buffalo, New York, USA",KO/TKO,Gegard Mousasi,0,Dan Miragliotta,0,2,93,49,99,55,0,0,1,UFC 210: Cormier vs. Johnson 2,W
16,21,1,1,"April 08, 2017",48,167,214,1,1,26,140,0,8,8,"Buffalo, New York, USA",Submission,Cynthia Calvillo,4,Keith Peterson,0,3,169,50,188,65,3,1,1,UFC 210: Cormier vs. Johnson 2,W
2,4,2,2,"April 08, 2017",34,109,214,1,1,28,101,0,7,7,"Buffalo, New York, USA",Submission,Pearl Gonzalez,2,Keith Peterson,0,3,112,37,118,43,1,2,3,UFC 210: Cormier vs. Johnson 2,L
8,11,9,15,"April 08, 2017",54,120,215,16,22,44,115,2,27,31,"Buffalo, New York, USA",Decision,Thiago Alves,3,Todd Anderson,0,3,157,79,182,103,0,1,1,UFC 210: Cormier vs. Johnson 2,W
9,13,6,10,"April 08, 2017",38,121,215,0,0,27,103,0,8,15,"Buffalo, New York, USA",Decision,Patrick Cote,0,Todd Anderson,0,3,131,44,140,51,0,0,1,UFC 210: Cormier vs. Johnson 2,L
2,2,0,0,"April 08, 2017",4,5,216,0,0,1,2,0,1,1,"Buffalo, New York, USA",Submission,Will Brooks,0,John McCarthy,0,1,5,4,9,8,0,0,0,UFC 210: Cormier vs. Johnson 2,L
1,2,1,1,"April 08, 2017",2,6,216,0,0,0,2,0,2,3,"Buffalo, New York, USA",Submission,Charles Oliveira,1,John McCarthy,0,1,7,3,7,3,1,2,2,UFC 210: Cormier vs. Johnson 2,W
0,1,0,0,"April 08, 2017",1,5,217,35,47,36,51,0,0,0,"Buffalo, New York, USA",KO/TKO,Myles Jury,2,Dan Miragliotta,0,1,52,36,62,44,0,1,1,UFC 210: Cormier vs. Johnson 2,W
0,0,0,0,"April 08, 2017",0,3,217,0,0,0,3,0,0,0,"Buffalo, New York, USA",KO/TKO,Mike de la Torre,0,Dan Miragliotta,0,1,3,0,5,2,0,0,0,UFC 210: Cormier vs. Johnson 2,L
23,31,6,10,"April 08, 2017",45,107,218,39,54,49,120,1,18,20,"Buffalo, New York, USA",Decision,Kamaru Usman,2,Keith Peterson,0,3,171,90,200,117,0,2,8,UFC 210: Cormier vs. Johnson 2,W
1,1,1,2,"April 08, 2017",26,101,218,0,0,25,101,0,1,1,"Buffalo, New York, USA",Decision,Sean Strickland,0,Keith Peterson,0,3,103,27,108,30,0,0,0,UFC 210: Cormier vs. Johnson 2,L
13,23,9,12,"April 08, 2017",66,153,219,2,2,55,133,1,9,11,"Buffalo, New York, USA",KO/TKO,Shane Burgos,0,Todd Anderson,0,3,167,77,190,98,0,0,0,UFC 210: Cormier vs. Johnson 2,W
6,22,1,5,"April 08, 2017",85,256,219,0,0,46,190,0,34,49,"Buffalo, New York, USA",KO/TKO,Charles Rosa,0,Todd Anderson,0,3,261,86,261,86,0,1,7,UFC 210: Cormier vs. Johnson 2,L
10,11,17,21,"April 08, 2017",23,59,220,33,41,62,109,0,1,1,"Buffalo, New York, USA",Decision,Patrick Cummins,1,John McCarthy,0,3,121,73,162,109,0,3,10,UFC 210: Cormier vs. Johnson 2,W
9,10,11,15,"April 08, 2017",37,77,220,5,7,43,88,1,1,1,"Buffalo, New York, USA",Decision,Jan Blachowicz,0,John McCarthy,0,3,99,53,115,68,0,1,2,UFC 210: Cormier vs. Johnson 2,L
0,0,0,0,"April 08, 2017",4,7,221,4,5,7,11,1,1,1,"Buffalo, New York, USA",KO/TKO,Gregor Gillespie,1,Dan Miragliotta,0,1,12,8,13,9,0,0,0,UFC 210: Cormier vs. Johnson 2,W
1,1,0,0,"April 08, 2017",4,9,221,0,0,3,8,0,0,0,"Buffalo, New York, USA",KO/TKO,Andrew Holbrook,0,Dan Miragliotta,0,1,9,4,9,4,0,0,0,UFC 210: Cormier vs. Johnson 2,L
10,20,0,0,"April 08, 2017",41,142,222,0,0,13,99,0,18,23,"Buffalo, New York, USA",Decision,Josh Emmett,0,Keith Peterson,0,3,142,41,144,43,0,0,1,UFC 210: Cormier vs. Johnson 2,L
2,5,0,0,"April 08, 2017",54,121,222,3,3,51,113,0,4,6,"Buffalo, New York, USA",Decision,Desmond Green,0,Keith Peterson,0,3,124,57,135,66,0,1,2,UFC 210: Cormier vs. Johnson 2,W
27,51,5,10,"April 08, 2017",100,263,223,0,0,47,185,0,31,37,"Buffalo, New York, USA",Decision,Katlyn Chookagian,0,Todd Anderson,0,3,273,105,274,106,0,0,11,UFC 210: Cormier vs. Johnson 2,W
9,14,6,12,"April 08, 2017",78,211,223,0,0,47,169,0,28,40,"Buffalo, New York, USA",Decision,Irene Aldana,0,Todd Anderson,0,3,223,84,224,85,0,0,0,UFC 210: Cormier vs. Johnson 2,L
2,4,0,0,"April 08, 2017",7,28,224,3,3,7,26,0,1,1,"Buffalo, New York, USA",Decision,Jenel Lausa,0,John McCarthy,0,3,31,10,56,31,0,0,0,UFC 210: Cormier vs. Johnson 2,L
10,19,4,7,"April 08, 2017",16,58,224,31,50,36,89,0,5,7,"Buffalo, New York, USA",Decision,Magomed Bibulatov,9,John McCarthy,0,3,115,51,165,94,0,2,7,UFC 210: Cormier vs. Johnson 2,W
0,1,0,0,"March 18, 2017",6,13,225,0,0,5,11,1,1,1,"London, England, United Kingdom",KO/TKO,Jimi Manuwa,0,Leon Roberts,0,1,13,6,13,6,0,0,0,UFC Fight Night: Manuwa vs. Anderson,W
0,1,1,1,"March 18, 2017",5,26,225,0,0,4,24,0,2,2,"London, England, United Kingdom",KO/TKO,Corey Anderson,0,Leon Roberts,0,1,27,6,27,6,0,0,3,UFC Fight Night: Manuwa vs. Anderson,L
1,2,1,1,"March 18, 2017",3,13,226,4,4,7,16,0,0,0,"London, England, United Kingdom",Submission,Gunnar Nelson,5,Marc Goddard,0,2,18,8,28,17,1,1,2,UFC Fight Night: Manuwa vs. Anderson,W
2,7,0,0,"March 18, 2017",17,33,226,0,0,6,17,0,9,9,"London, England, United Kingdom",Submission,Alan Jouban,0,Marc Goddard,0,2,33,17,33,17,0,0,0,UFC Fight Night: Manuwa vs. Anderson,L
4,7,1,1,"March 18, 2017",38,100,227,12,12,42,93,0,5,13,"London, England, United Kingdom",KO/TKO,Brad Pickett,2,Grant Waterman,0,3,113,51,132,65,0,2,4,UFC Fight Night: Manuwa vs. Anderson,L
9,24,5,8,"March 18, 2017",59,131,227,3,4,39,96,1,19,23,"London, England, United Kingdom",KO/TKO,Marlon Vera,0,Grant Waterman,0,3,143,67,149,72,0,0,0,UFC Fight Night: Manuwa vs. Anderson,W
5,8,2,7,"March 18, 2017",16,48,228,14,19,27,64,0,0,2,"London, England, United Kingdom",Decision,Arnold Allen,6,Neil Hall,0,3,74,32,118,75,1,3,6,UFC Fight Night: Manuwa vs. Anderson,W
2,5,0,1,"March 18, 2017",13,41,228,4,4,15,41,0,0,0,"London, England, United Kingdom",Decision,Makwan Amirkhani,3,Neil Hall,1,3,46,17,65,32,3,4,12,UFC Fight Night: Manuwa vs. Anderson,L
9,14,1,1,"March 18, 2017",43,152,229,7,8,39,143,0,3,4,"London, England, United Kingdom",Decision,Joe Duffy,2,Marc Goddard,1,3,161,51,172,61,0,0,0,UFC Fight Night: Manuwa vs. Anderson,W
7,9,5,6,"March 18, 2017",22,56,229,1,1,20,50,0,1,4,"London, England, United Kingdom",Decision,Reza Madadi,0,Marc Goddard,0,3,63,28,71,34,0,2,12,UFC Fight Night: Manuwa vs. Anderson,L
7,9,14,20,"March 18, 2017",16,50,230,1,3,13,47,0,11,17,"London, England, United Kingdom",Decision,Darren Stewart,0,Leon Roberts,0,3,73,31,102,55,0,1,5,UFC Fight Night: Manuwa vs. Anderson,L
8,10,10,18,"March 18, 2017",17,41,230,1,3,14,45,0,6,7,"London, England, United Kingdom",Decision,Francimar Barroso,0,Leon Roberts,0,3,62,28,82,46,0,7,12,UFC Fight Night: Manuwa vs. Anderson,W
19,21,19,22,"March 18, 2017",35,71,231,0,0,25,61,0,10,11,"London, England, United Kingdom",Decision,Daniel Omielanczuk,0,Marc Goddard,0,3,93,54,136,94,0,0,2,UFC Fight Night: Manuwa vs. Anderson,L
4,6,26,35,"March 18, 2017",21,62,231,5,7,29,73,0,19,25,"London, England, United Kingdom",Decision,Tim Johnson,1,Marc Goddard,0,3,104,52,168,102,0,1,5,UFC Fight Night: Manuwa vs. Anderson,W
12,17,8,12,"March 18, 2017",44,86,232,1,4,38,81,0,3,4,"London, England, United Kingdom",Decision,Leon Edwards,1,Grant Waterman,0,3,102,53,135,77,0,3,12,UFC Fight Night: Manuwa vs. Anderson,W
7,9,2,2,"March 18, 2017",21,41,232,1,1,13,30,0,4,5,"London, England, United Kingdom",Decision,Vicente Luque,3,Grant Waterman,0,3,44,24,64,44,0,2,7,UFC Fight Night: Manuwa vs. Anderson,L
2,2,0,0,"March 18, 2017",6,7,233,0,0,2,3,1,2,2,"London, England, United Kingdom",KO/TKO,Marc Diakiese,0,,0,1,7,6,7,6,0,0,0,UFC Fight Night: Manuwa vs. Anderson,W
1,1,0,0,"March 18, 2017",1,1,233,0,0,0,0,0,0,0,"London, England, United Kingdom",KO/TKO,Teemu Packalen,0,,0,1,1,1,1,1,0,0,0,UFC Fight Night: Manuwa vs. Anderson,L
12,21,5,7,"March 18, 2017",65,166,234,2,2,42,126,1,18,28,"London, England, United Kingdom",Decision,Bradley Scott,0,Grant Waterman,0,3,175,72,177,74,0,0,0,UFC Fight Night: Manuwa vs. Anderson,W
21,32,2,4,"March 18, 2017",84,191,234,0,0,54,149,0,11,14,"London, England, United Kingdom",Decision,Scott Askham,1,Grant Waterman,0,3,195,86,195,86,0,1,3,UFC Fight Night: Manuwa vs. Anderson,L
26,35,30,41,"March 18, 2017",45,98,235,5,5,42,96,0,12,13,"London, England, United Kingdom",Decision,Lina Lansberg,0,Neil Hall,0,3,144,80,162,96,0,1,7,UFC Fight Night: Manuwa vs. Anderson,W
20,25,30,35,"March 18, 2017",68,168,235,1,1,77,177,0,2,2,"London, England, United Kingdom",Decision,Lucie Pudilova,0,Neil Hall,0,3,204,99,277,163,0,0,2,UFC Fight Night: Manuwa vs. Anderson,L
5,6,0,0,"March 11, 2017",10,28,236,0,0,5,22,0,0,0,"Fortaleza, Ceara, Brazil",Overturned,Vitor Belfort,0,John McCarthy,0,1,28,10,28,10,0,0,0,UFC Fight Night: Belfort vs. Gastelum,NC
0,0,0,0,"March 11, 2017",13,31,236,13,18,25,48,2,1,1,"Fortaleza, Ceara, Brazil",Overturned,Kelvin Gastelum,1,John McCarthy,0,1,49,26,49,26,0,0,0,UFC Fight Night: Belfort vs. Gastelum,NC
16,20,0,2,"March 11, 2017",94,171,237,0,0,68,140,2,10,13,"Fortaleza, Ceara, Brazil",KO/TKO,Mauricio Rua,0,Mario Yamasaki,0,3,173,94,174,94,0,2,3,UFC Fight Night: Belfort vs. Gastelum,W
3,4,0,0,"March 11, 2017",55,151,237,0,0,48,143,0,4,4,"Fortaleza, Ceara, Brazil",KO/TKO,Gian Villante,0,Mario Yamasaki,0,3,151,55,151,55,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
13,17,0,0,"March 11, 2017",29,81,238,1,1,13,61,1,4,4,"Fortaleza, Ceara, Brazil",KO/TKO,Edson Barboza,0,Osiris Maia,0,2,82,30,83,31,0,0,0,UFC Fight Night: Belfort vs. Gastelum,W
10,15,3,5,"March 11, 2017",48,116,238,0,0,31,94,0,10,12,"Fortaleza, Ceara, Brazil",KO/TKO,Beneil Dariush,0,Osiris Maia,0,2,121,51,121,51,0,0,2,UFC Fight Night: Belfort vs. Gastelum,L
8,9,7,8,"March 11, 2017",23,53,239,0,1,14,44,0,8,9,"Fortaleza, Ceara, Brazil",Decision,Jussier Formiga,1,Mario Yamasaki,0,3,62,30,77,44,0,0,3,UFC Fight Night: Belfort vs. Gastelum,L
12,17,14,21,"March 11, 2017",7,50,239,15,17,22,68,0,2,3,"Fortaleza, Ceara, Brazil",Decision,Ray Borg,1,Mario Yamasaki,1,3,88,36,105,53,0,0,6,UFC Fight Night: Belfort vs. Gastelum,W
15,20,1,2,"March 11, 2017",40,89,240,2,4,20,67,0,8,8,"Fortaleza, Ceara, Brazil",Decision,Bethe Correia,1,Camila Albuquerque,0,3,95,43,128,68,0,2,4,UFC Fight Night: Belfort vs. Gastelum,D
11,12,8,9,"March 11, 2017",35,89,240,32,34,58,111,0,6,9,"Fortaleza, Ceara, Brazil",Decision,Marion Reneau,4,Camila Albuquerque,0,3,132,75,236,153,0,0,0,UFC Fight Night: Belfort vs. Gastelum,D
1,1,6,8,"March 11, 2017",2,7,241,4,9,6,17,0,5,6,"Fortaleza, Ceara, Brazil",Submission,Alex Oliveira,1,John McCarthy,0,2,24,12,31,18,1,6,11,UFC Fight Night: Belfort vs. Gastelum,W
1,1,5,5,"March 11, 2017",0,2,241,4,5,8,11,0,0,0,"Fortaleza, Ceara, Brazil",Submission,Tim Means,1,John McCarthy,0,2,12,9,41,34,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
6,7,5,6,"March 11, 2017",15,47,242,5,6,19,52,0,0,0,"Fortaleza, Ceara, Brazil",Submission,Francisco Trinaldo,0,Mario Yamasaki,0,2,59,25,65,30,1,0,1,UFC Fight Night: Belfort vs. Gastelum,L
6,7,3,3,"March 11, 2017",12,36,242,0,4,9,36,0,0,0,"Fortaleza, Ceara, Brazil",Submission,Kevin Lee,3,Mario Yamasaki,0,2,43,15,52,23,1,1,8,UFC Fight Night: Belfort vs. Gastelum,W
13,20,0,0,"March 11, 2017",39,93,243,0,0,24,71,0,2,2,"Fortaleza, Ceara, Brazil",Decision,Sergio Moraes,0,Osiris Maia,0,3,93,39,93,39,0,0,0,UFC Fight Night: Belfort vs. Gastelum,W
7,17,0,0,"March 11, 2017",35,122,243,0,0,21,97,0,7,8,"Fortaleza, Ceara, Brazil",Decision,Davi Ramos,0,Osiris Maia,0,3,122,35,122,35,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
13,20,4,9,"March 11, 2017",55,206,244,0,0,41,190,0,5,5,"Fortaleza, Ceara, Brazil",Decision,Rani Yahya,1,Camila Albuquerque,0,3,215,59,221,65,0,1,11,UFC Fight Night: Belfort vs. Gastelum,L
4,6,3,4,"March 11, 2017",36,93,244,15,16,49,106,0,1,1,"Fortaleza, Ceara, Brazil",Decision,Joe Soto,6,Camila Albuquerque,0,3,113,54,176,98,2,1,1,UFC Fight Night: Belfort vs. Gastelum,W
0,0,12,19,"March 11, 2017",4,7,245,8,8,24,34,0,0,0,"Fortaleza, Ceara, Brazil",Submission,Michel Prazeres,2,John McCarthy,0,1,34,24,45,34,1,2,3,UFC Fight Night: Belfort vs. Gastelum,W
0,0,0,0,"March 11, 2017",1,1,245,0,0,0,0,0,1,1,"Fortaleza, Ceara, Brazil",Submission,Joshua Burkman,0,John McCarthy,0,1,1,1,1,1,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
3,5,0,0,"March 11, 2017",11,26,246,7,10,14,30,1,1,1,"Fortaleza, Ceara, Brazil",Decision,Rony Jason,1,Camila Albuquerque,0,3,36,18,116,95,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
1,2,2,4,"March 11, 2017",13,35,246,31,35,44,71,0,1,1,"Fortaleza, Ceara, Brazil",Decision,Jeremy Kennedy,1,Camila Albuquerque,0,3,74,46,143,105,0,8,9,UFC Fight Night: Belfort vs. Gastelum,W
4,4,1,3,"March 11, 2017",5,11,247,0,0,2,10,0,0,0,"Fortaleza, Ceara, Brazil",KO/TKO,Garreth McLellan,0,Osiris Maia,0,1,14,6,14,6,0,0,1,UFC Fight Night: Belfort vs. Gastelum,L
3,3,0,0,"March 11, 2017",16,26,247,6,6,18,28,1,1,1,"Fortaleza, Ceara, Brazil",KO/TKO,Paulo Borrachinha,0,Osiris Maia,0,1,32,22,33,23,0,0,0,UFC Fight Night: Belfort vs. Gastelum,W
20,30,5,12,"March 04, 2017",30,92,248,19,21,28,89,1,6,6,"Las Vegas, Nevada, USA",Decision,Tyron Woodley,1,John McCarthy,0,5,125,54,141,70,0,1,2,UFC 209: Woodley vs. Thompson 2,W
17,24,1,2,"March 04, 2017",52,144,248,0,0,30,115,0,6,7,"Las Vegas, Nevada, USA",Decision,Stephen Thompson,0,John McCarthy,0,5,146,53,159,66,0,0,0,UFC 209: Woodley vs. Thompson 2,L
15,24,9,14,"March 04, 2017",67,127,249,0,0,36,89,0,25,28,"Las Vegas, Nevada, USA",Decision,Lando Vannata,0,Herb Dean,0,3,141,76,144,79,0,1,1,UFC 209: Woodley vs. Thompson 2,L
21,34,17,27,"March 04, 2017",73,165,249,0,0,46,131,0,23,27,"Las Vegas, Nevada, USA",Decision,David Teymur,0,Herb Dean,0,3,192,90,197,95,0,2,7,UFC 209: Woodley vs. Thompson 2,W
10,12,8,12,"March 04, 2017",45,126,250,0,0,43,126,0,0,0,"Las Vegas, Nevada, USA",Decision,Rashad Evans,0,John McCarthy,0,3,138,53,150,62,0,1,4,UFC 209: Woodley vs. Thompson 2,L
4,8,16,24,"March 04, 2017",58,169,250,0,0,64,179,0,6,6,"Las Vegas, Nevada, USA",Decision,Daniel Kelly,0,John McCarthy,0,3,193,74,215,92,0,0,8,UFC 209: Woodley vs. Thompson 2,W
1,1,0,0,"March 04, 2017",7,27,251,0,1,6,27,0,0,0,"Las Vegas, Nevada, USA",Submission,Amanda Cooper,0,Herb Dean,0,1,28,7,29,8,0,0,1,UFC 209: Woodley vs. Thompson 2,L
6,7,0,0,"March 04, 2017",13,26,251,0,0,3,15,0,4,4,"Las Vegas, Nevada, USA",Submission,Cynthia Calvillo,2,Herb Dean,0,1,26,13,29,15,3,1,1,UFC 209: Woodley vs. Thompson 2,W
30,35,23,25,"March 04, 2017",32,45,252,0,0,11,20,1,14,15,"Las Vegas, Nevada, USA",KO/TKO,Alistair Overeem,0,Marc Goddard,0,3,70,55,76,59,0,0,1,UFC 209: Woodley vs. Thompson 2,W
5,6,9,11,"March 04, 2017",12,40,252,0,0,12,39,0,4,6,"Las Vegas, Nevada, USA",KO/TKO,Mark Hunt,0,Marc Goddard,0,3,51,21,59,27,0,0,0,UFC 209: Woodley vs. Thompson 2,L
9,9,20,21,"March 04, 2017",11,25,253,19,20,41,57,0,0,0,"Las Vegas, Nevada, USA",KO/TKO,Marcin Tybura,3,Herb Dean,0,3,66,50,174,144,0,1,2,UFC 209: Woodley vs. Thompson 2,W
5,5,13,17,"March 04, 2017",1,8,253,0,0,7,17,0,2,3,"Las Vegas, Nevada, USA",KO/TKO,Luis Henrique,1,Herb Dean,0,3,25,14,78,59,1,3,11,UFC 209: Woodley vs. Thompson 2,L
4,5,7,8,"March 04, 2017",17,48,254,36,42,55,91,0,1,2,"Las Vegas, Nevada, USA",KO/TKO,Mirsad Bektic,8,Chris Tognoni,0,3,98,60,196,146,0,4,10,UFC 209: Woodley vs. Thompson 2,L
10,10,10,11,"March 04, 2017",6,36,254,12,12,14,45,1,4,4,"Las Vegas, Nevada, USA",KO/TKO,Darren Elkins,0,Chris Tognoni,1,3,59,28,109,72,1,0,1,UFC 209: Woodley vs. Thompson 2,W
5,10,1,1,"March 04, 2017",19,71,255,3,3,12,59,0,6,6,"Las Vegas, Nevada, USA",Submission,Iuri Alcantara,0,Marc Goddard,0,2,75,23,79,27,1,1,2,UFC 209: Woodley vs. Thompson 2,W
4,7,4,6,"March 04, 2017",15,47,255,75,81,90,127,0,0,0,"Las Vegas, Nevada, USA",Submission,Luke Sanders,0,Marc Goddard,0,2,134,94,182,134,0,1,2,UFC 209: Woodley vs. Thompson 2,L
29,40,18,25,"March 04, 2017",74,142,256,0,0,50,111,0,13,16,"Las Vegas, Nevada, USA",Decision,Mark Godbeer,0,Chris Tognoni,0,3,167,92,176,100,0,0,0,UFC 209: Woodley vs. Thompson 2,W
13,16,8,13,"March 04, 2017",43,123,256,0,0,33,113,0,5,7,"Las Vegas, Nevada, USA",Decision,Daniel Spitz,0,Chris Tognoni,0,3,136,51,160,74,0,1,2,UFC 209: Woodley vs. Thompson 2,L
3,4,8,15,"March 04, 2017",4,9,257,11,11,18,28,1,2,3,"Las Vegas, Nevada, USA",KO/TKO,Tyson Pedro,1,Marc Goddard,0,1,35,23,46,34,0,0,0,UFC 209: Woodley vs. Thompson 2,W
7,8,8,8,"March 04, 2017",4,16,257,0,0,2,13,0,3,3,"Las Vegas, Nevada, USA",KO/TKO,Paul Craig,0,Marc Goddard,0,1,24,12,47,29,0,0,3,UFC 209: Woodley vs. Thompson 2,L
2,2,3,4,"March 04, 2017",47,122,258,6,6,34,103,0,20,27,"Las Vegas, Nevada, USA",Decision,Albert Morales,1,Chris Tognoni,0,3,132,56,172,79,0,1,3,UFC 209: Woodley vs. Thompson 2,W
14,25,2,3,"March 04, 2017",34,103,258,10,10,25,81,0,7,10,"Las Vegas, Nevada, USA",Decision,Andre Soukhamthath,2,Chris Tognoni,0,3,116,46,148,73,0,0,1,UFC 209: Woodley vs. Thompson 2,L
0,2,1,1,"February 19, 2017",21,50,259,17,20,37,67,1,2,2,"Halifax, Nova Scotia, Canada",KO/TKO,Derrick Lewis,1,Mario Yamasaki,0,2,71,39,71,39,0,0,0,UFC Fight Night: Lewis vs. Browne,W
